trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
741,False,"{'a': 0.005, 'e': 0.024600217367638302}",20,1,30.59245233149041,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.005, 'e': 0.02447752327165267}",20,7,22.35491867500855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.005, 'e': 0.024355441115023704}",30,13,30.96735872718993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.005, 'e': 0.024233967845691113}",20,6,24.42768658783101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.005, 'e': 0.024113100426816865}",25,15,14.327143746630247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.005, 'e': 0.023992835836709175}",25,16,16.321360711518757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.005, 'e': 0.023873171068747034}",25,9,24.429436105511755,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.005, 'e': 0.023754103131304997}",30,6,22.935965403643273,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.005, 'e': 0.023635629047678443}",25,11,22.232352289808105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.005, 'e': 0.023517745856009107}",25,13,23.971842118130326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.005, 'e': 0.023400450609211056}",20,8,7.733106839895063,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.005, 'e': 0.023283740374897}",25,0,36.86983053042144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.005, 'e': 0.02316761223530502}",30,13,27.640728263186425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.005, 'e': 0.02305206328722557}",20,0,25.56980763934844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.005, 'e': 0.02293709064192893}",30,13,25.229156565036014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.005, 'e': 0.02282269142509297}",20,0,11.907386870076971,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.005, 'e': 0.022708862776731332}",25,14,14.591208402047915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.005, 'e': 0.022595601851121864}",20,2,27.1699054934166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.005, 'e': 0.02248290581673553}",25,0,25.265755103910266,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.005, 'e': 0.02237077185616559}",25,10,23.839365362538004,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.005, 'e': 0.02225919716605721}",20,0,32.51950531880451,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.005, 'e': 0.022148178957037315}",25,4,30.399203605871953,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.005, 'e': 0.022037714453644896}",25,1,34.22759077171847,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.005, 'e': 0.02192780089426161}",20,4,20.766970636794497,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.005, 'e': 0.021818435531042762}",20,0,31.015237902453126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.005, 'e': 0.02170961562984857}",30,0,49.62478647232131,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.005, 'e': 0.021601338470175833}",20,3,26.21287260459331,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.005, 'e': 0.021493601345089923}",20,9,20.164461016891146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.005, 'e': 0.02138640156115709}",30,21,8.615650891680247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.005, 'e': 0.02127973643837717}",25,12,22.62951705558747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.005, 'e': 0.02117360331011653}",30,17,23.019057551707512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.005, 'e': 0.021067999523041434}",25,0,40.71446045216861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.005, 'e': 0.0209629224370517}",35,22,24.062927211415946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.005, 'e': 0.020858369425214716}",20,0,29.699113370348798,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.005, 'e': 0.020754337873699742}",35,9,37.22569786933698,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.005, 'e': 0.020650825181712566}",25,8,28.029882585539365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.005, 'e': 0.02054782876143049}",20,16,4.244537030004836,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.005, 'e': 0.020445346037937653}",25,13,20.415324801201393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.005, 'e': 0.020343374449160633}",25,16,15.43561252715004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.005, 'e': 0.02024191144580439}",20,14,10.710462045201982,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.005, 'e': 0.02014095449128855}",20,0,24.75877040181729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.005, 'e': 0.020040501061684014}",20,14,12.101202219475528,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.005, 'e': 0.019940548645649796}",25,14,13.570878593087201,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.005, 'e': 0.019841094744370288}",25,0,35.503191579985206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,False,"{'a': 0.005, 'e': 0.019742136871492774}",25,11,22.63050775145455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.005, 'e': 0.019643672553065292}",35,0,6.333848039999563,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
787,False,"{'a': 0.005, 'e': 0.019545699327474745}",25,15,15.749494580002485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.005, 'e': 0.01944821474538539}",25,0,29.786989492537174,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.005, 'e': 0.01935121636967759}",20,14,3.9412948882230445,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.005, 'e': 0.01925470177538692}",20,1,26.896826958282116,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.005, 'e': 0.019158668549643484}",30,16,24.243243247103212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.005, 'e': 0.019063114291611637}",20,0,27.724426743424175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
793,False,"{'a': 0.005, 'e': 0.01896803661242994}",20,10,16.28945933369647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.005, 'e': 0.018873433135151486}",20,10,17.234696450351287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.005, 'e': 0.0187793014946844}",20,9,13.890962703461382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.005, 'e': 0.018685639337732773}",20,0,28.756851569101585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
797,False,"{'a': 0.005, 'e': 0.018592444322737798}",20,12,11.085946202333362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.005, 'e': 0.018499714119819242}",25,8,30.68145375074347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.005, 'e': 0.018407446410717215}",20,10,1.3598454200941685,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.005, 'e': 0.01831563888873418}",20,0,26.401699271784253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.005, 'e': 0.018224289258677303}",25,14,19.431947011515113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.005, 'e': 0.018133395236801075}",20,6,10.461840547688018,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.005, 'e': 0.018042954550750216}",25,15,-0.4456155966336657,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
804,False,"{'a': 0.005, 'e': 0.01795296493950285}",25,10,26.122174003189613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.005, 'e': 0.017863424153314034}",20,12,16.10517943776717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.005, 'e': 0.01777432995365944}",20,3,28.47217884790862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.005, 'e': 0.017685680113179437}",25,0,28.934664935416794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.005, 'e': 0.017597472415623393}",20,0,-8.827706259045703,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
809,False,"{'a': 0.005, 'e': 0.017509704655794274}",20,0,27.678230051697255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.005, 'e': 0.017422374639493515}",30,4,44.83252210336393,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.005, 'e': 0.01733548018346616}",30,18,25.223971928606815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.005, 'e': 0.017249019115346265}",25,12,19.769271647015355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.005, 'e': 0.017162989273602654}",20,4,26.255461887000667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.005, 'e': 0.017077388507484793}",20,7,20.54542157336652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.005, 'e': 0.016992214676969066}",20,8,23.51753724274838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.005, 'e': 0.01690746565270528}",25,17,16.240855944265697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.005, 'e': 0.016823139315963402}",20,0,28.579858913812743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.005, 'e': 0.016739233558580632}",20,8,20.856443884074206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.005, 'e': 0.016655746282908664}",20,8,19.33171967364999,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.005, 'e': 0.016572675401761255}",20,12,12.883625159295297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.005, 'e': 0.016490018838362035}",30,8,34.232711820647644,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.005, 'e': 0.016407774526292645}",25,4,29.227833170728605,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.005, 'e': 0.016325940409440985}",30,4,33.078078523038805,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.005, 'e': 0.01624451444194987}",30,19,19.914962450964527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.005, 'e': 0.016163494588165874}",25,5,32.647807286755146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.005, 'e': 0.016082878822588433}",25,14,15.84384393472138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.005, 'e': 0.016002665129819207}",25,18,12.329370397614166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.005, 'e': 0.015922851504511698}",25,15,20.31795950945586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.005, 'e': 0.0158434359513211}",20,16,9.283725670977738,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.005, 'e': 0.015764416484854486}",25,13,18.60234741824955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.005, 'e': 0.015685791129621054}",25,9,22.878083853504773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.005, 'e': 0.01560755791998283}",25,8,30.98663638030852,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.005, 'e': 0.015529714900105502}",35,21,23.730029910347316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.005, 'e': 0.015452260123909515}",30,11,32.32759572338508,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.005, 'e': 0.015375191655021433}",30,0,39.730253238668396,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.005, 'e': 0.015298507566725518}",20,4,27.834070631693862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.005, 'e': 0.015222205941915557}",25,0,-7.736310424350852,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
838,False,"{'a': 0.005, 'e': 0.01514628487304698}",30,17,14.167118887565806,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.005, 'e': 0.015070742462089098}",25,8,29.08567115340846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.005, 'e': 0.014995576820477703}",20,1,29.215402552193996,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.005, 'e': 0.014920786069067842}",30,16,22.63500308886527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.005, 'e': 0.014846368338086832}",20,8,19.19637548792934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.005, 'e': 0.014772321767087523}",25,4,30.810912107027047,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.005, 'e': 0.014698644504901784}",20,4,19.58867222966496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.005, 'e': 0.014625334709594222}",25,0,35.11846635159432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.005, 'e': 0.014552390548416123}",25,18,10.39603834209151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.005, 'e': 0.014479810197759686}",25,13,9.668536357614347,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.005, 'e': 0.01440759184311235}",20,0,25.689988260496403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.005, 'e': 0.01433573367901149}",20,0,29.05044561209789,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.005, 'e': 0.014264233908999256}",30,15,16.280290397252035,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.005, 'e': 0.014193090745577676}",20,12,10.479344545574522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.005, 'e': 0.014122302410163962}",25,13,19.722347482254015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.005, 'e': 0.014051867133046037}",20,16,6.76650932943091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.005, 'e': 0.013981783153338296}",30,18,21.56929457448432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.005, 'e': 0.01391204871893762}",25,18,13.747464282587819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.005, 'e': 0.013842662086479501}",20,12,12.78507376842166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.005, 'e': 0.013773621521294518}",20,0,15.094981219789172,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
858,False,"{'a': 0.005, 'e': 0.013704925297364945}",25,0,7.104819589333097,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
859,False,"{'a': 0.005, 'e': 0.013636571697281604}",25,17,13.82290494484098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.005, 'e': 0.013568559012200934}",20,7,22.12089921835647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.005, 'e': 0.013500885541802265}",20,8,18.10037394794176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.005, 'e': 0.013433549594245302}",30,8,33.092705361459885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.005, 'e': 0.01336654948612787}",20,11,16.061081070405443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.005, 'e': 0.013299883542443767}",25,18,10.197811753743181,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.005, 'e': 0.013233550096540928}",20,5,27.278760828992045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.005, 'e': 0.013167547490079751}",20,3,13.494843654413277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.005, 'e': 0.013101874072991637}",20,11,14.774901324685537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.005, 'e': 0.013036528203437736}",30,0,41.45219144047027,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.005, 'e': 0.012971508247767908}",30,0,44.8336908326013,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.005, 'e': 0.012906812580479862}",20,9,18.52699519891004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.005, 'e': 0.01284243958417857}",20,3,17.10147656942983,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.005, 'e': 0.01277838764953576}",25,12,24.125968532981542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.005, 'e': 0.012714655175249731}",30,12,26.685930172296487,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.005, 'e': 0.012651240568005305}",30,19,19.517217361598682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.005, 'e': 0.012588142242433998}",25,15,16.28648283763905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.005, 'e': 0.012525358621074385}",25,10,30.209764186959333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.005, 'e': 0.012462888134332661}",30,13,24.74957720137922,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.005, 'e': 0.012400729220443406}",30,8,24.68391507734676,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.005, 'e': 0.012338880325430523}",20,8,21.17453876059741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.005, 'e': 0.012277339903068436}",20,13,9.654859344307763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.005, 'e': 0.012216106414843372}",25,14,19.23881850294432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.005, 'e': 0.012155178329914935}",20,0,34.09012033666794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.005, 'e': 0.012094554125077829}",20,6,22.69145379859386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.005, 'e': 0.012034232284723775}",25,17,15.538454557708825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.005, 'e': 0.011974211300803622}",20,2,21.330084731980385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.005, 'e': 0.011914489672789647}",20,6,12.355587549049153,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.005, 'e': 0.011855065907638027}",30,13,26.86823141220676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.005, 'e': 0.011795938519751562}",20,0,31.797836680857486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.005, 'e': 0.011737106030942461}",25,3,31.09671177167833,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.005, 'e': 0.011678566970395442}",25,0,33.064792926932036,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
891,False,"{'a': 0.005, 'e': 0.011620319874630945}",25,10,26.70153138538546,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.005, 'e': 0.011562363287468536}",20,1,23.329569179410395,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.005, 'e': 0.011504695759990522}",25,13,17.052235656675744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.005, 'e': 0.01144731585050571}",25,3,31.862905823642425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.005, 'e': 0.011390222124513367}",20,12,13.465426781538946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.005, 'e': 0.011333413154667387}",20,7,26.023014842149216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.005, 'e': 0.011276887520740558}",35,21,25.526339288137855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.005, 'e': 0.011220643809589084}",25,2,30.343581920003142,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.005, 'e': 0.011164680615117259}",35,22,21.570533303900802,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.005, 'e': 0.011108996538242306}",30,13,26.914081580150597,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.005, 'e': 0.011053590186859403}",20,0,27.10266202392565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.005, 'e': 0.010998460175806881}",20,11,14.9501683687524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.005, 'e': 0.01094360512683159}",20,0,31.86579006484051,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
904,False,"{'a': 0.005, 'e': 0.01088902366855444}",30,15,24.478762564347846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.005, 'e': 0.010834714436436152}",20,11,17.083029469710237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.005, 'e': 0.010780676072743084}",30,12,29.227655480376953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.005, 'e': 0.010726907226513326}",25,0,35.06432804905691,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
908,False,"{'a': 0.005, 'e': 0.010673406553522925}",25,0,29.695378831254086,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.005, 'e': 0.01062017271625227}",25,8,24.275018065490105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.005, 'e': 0.010567204383852655}",20,16,7.501223077470399,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.005, 'e': 0.010514500232113012}",35,15,28.042035685152218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.005, 'e': 0.010462058943426795}",20,6,26.333365939157297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.005, 'e': 0.01040987920675907}",30,12,26.644587564985443,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.005, 'e': 0.010357959717613696}",25,0,23.65950222736887,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
915,False,"{'a': 0.005, 'e': 0.01030629917800074}",30,19,18.81178119378503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.005, 'e': 0.010254896296404022}",20,14,10.661168304523246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.005, 'e': 0.010203749787748823}",20,13,12.515534035160163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.005, 'e': 0.010152858373369763}",20,11,16.191488171449173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.005, 'e': 0.010102220780978834}",25,5,32.2084547196206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.005, 'e': 0.010051835744633576}",20,9,21.85809756486437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.005, 'e': 0.010001702004705479}",20,6,-32.793937246214846,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
922,False,"{'a': 0.005, 'e': 0.00995181830784842}",35,7,32.14272958369228,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.005, 'e': 0.009902183406967382}",35,19,30.23725121506868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.005, 'e': 0.009852796061187257}",20,8,17.317837941303154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.005, 'e': 0.009803655035821828}",20,9,18.980259632033885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.005, 'e': 0.009754759102342903}",20,11,13.715141449845513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
